n_over_m,sparsity,frequency,condition,seed,feature,importance,imp_rank,w_norm,D_i,I_i,late_top1evr,late_pr
4,0.8,0.2,baseline,2,10,1.4156380891799927,10,1.2840391397476196,0.4443541467189789,0.0486912876367569,0.2747593820095062,6.686484336853027
4,0.8,0.2,baseline,2,11,1.2740741968154907,11,1.3835630416870117,0.4667521119117737,0.046953555196523666,0.25853464007377625,6.978404521942139
4,0.8,0.2,baseline,2,12,1.1466667652130127,12,1.6781903505325317,0.49477943778038025,0.04931576922535896,0.21028433740139008,7.863461017608643
4,0.8,0.2,baseline,2,13,1.0320000648498535,13,1.3541406393051147,0.480270653963089,0.03181701898574829,0.2602897882461548,6.9426188468933105
4,0.8,0.2,baseline,2,14,0.9288000464439392,14,1.6646275520324707,0.4869386851787567,0.04904903471469879,0.20929034054279327,7.931633949279785
4,0.8,0.2,baseline,2,15,0.835919976234436,15,1.2737025022506714,0.44522833824157715,0.06760822236537933,0.2673969268798828,6.938046932220459
4,0.8,0.2,baseline,2,16,0.7523279786109924,16,1.4800500869750977,0.4548620879650116,0.04401245713233948,0.19915185868740082,8.033001899719238
4,0.8,0.2,baseline,2,17,0.6770951747894287,17,0.3342320919036865,0.07932364195585251,0.43376395106315613,0.31395259499549866,6.505753040313721
4,0.8,0.2,baseline,2,18,0.6093856692314148,18,0.8031907677650452,0.475553959608078,0.4354090988636017,0.550163745880127,3.0610177516937256
4,0.8,0.2,input_at,0,0,4.060011386871338,0,1.0564340353012085,0.7576982975006104,0.008684666827321053,0.4626772999763489,3.9895236492156982
4,0.8,0.2,input_at,0,1,3.654010057449341,1,1.1622189283370972,0.49426448345184326,0.030979296192526817,0.3429245948791504,5.468544960021973
4,0.8,0.2,input_at,0,2,3.288609027862549,2,0.9512704610824585,0.681402325630188,0.009979847818613052,0.5099153518676758,3.4384827613830566
4,0.8,0.2,input_at,0,3,2.9597480297088623,3,1.2725718021392822,0.4724620282649994,0.04979940131306648,0.3372426927089691,5.695282459259033
4,0.8,0.2,input_at,0,4,2.6637730598449707,4,1.1619453430175781,0.49400946497917175,0.030974458903074265,0.33834603428840637,5.525568008422852
4,0.8,0.2,input_at,0,5,2.3973958492279053,5,1.1137059926986694,0.5558459162712097,0.061956681311130524,0.4483735263347626,4.158658027648926
4,0.8,0.2,input_at,0,6,2.157656192779541,6,1.3475171327590942,0.49134406447410583,0.035286374390125275,0.27594006061553955,6.504539489746094
4,0.8,0.2,input_at,0,7,1.9418904781341553,7,1.561812400817871,0.44483691453933716,0.07907363772392273,0.3125203847885132,6.277669429779053
4,0.8,0.2,input_at,0,8,1.7477014064788818,8,1.560994029045105,0.4444628357887268,0.0789242684841156,0.3053709864616394,6.436448097229004
4,0.8,0.2,input_at,0,9,1.572931170463562,9,1.5005877017974854,0.4945404529571533,0.028460439294576645,0.22796902060508728,7.1867899894714355
4,0.8,0.2,input_at,0,10,1.4156380891799927,10,1.2692619562149048,0.4698523283004761,0.04992586001753807,0.3304508626461029,5.779941082000732
4,0.8,0.2,input_at,0,11,1.2740741968154907,11,1.3446507453918457,0.4891343116760254,0.035411059856414795,0.27541476488113403,6.430084705352783
4,0.8,0.2,input_at,0,12,1.1466667652130127,12,1.4994267225265503,0.49387261271476746,0.028368091210722923,0.2277761697769165,7.105129718780518
4,0.8,0.2,input_at,0,13,1.0320000648498535,13,1.69110107421875,0.4821663200855255,0.03992607817053795,0.269506573677063,7.159778594970703
4,0.8,0.2,input_at,0,14,0.9288000464439392,14,0.6739352345466614,0.07534688711166382,0.5670289993286133,0.25502482056617737,7.452291965484619
4,0.8,0.2,input_at,0,15,0.835919976234436,15,1.505942940711975,0.37694409489631653,0.5668202042579651,0.2958901822566986,6.6055684089660645
4,0.8,0.2,input_at,0,17,0.6770951747894287,17,1.6809831857681274,0.4761810600757599,0.040572427213191986,0.25411075353622437,7.344553470611572
4,0.8,0.2,input_at,0,19,0.5484470725059509,19,1.590753436088562,0.42021051049232483,0.5663930177688599,0.31377777457237244,6.285511493682861
4,0.8,0.2,input_at,1,0,4.060011386871338,0,1.0571517944335938,0.6230278611183167,0.04629488289356232,0.4451616406440735,4.195516586303711
4,0.8,0.2,input_at,1,1,3.654010057449341,1,1.2114243507385254,0.4781312048435211,0.033985067158937454,0.3319779634475708,5.770096302032471
4,0.8,0.2,input_at,1,2,3.288609027862549,2,1.1267499923706055,0.48618507385253906,0.03006836026906967,0.36159199476242065,5.275981903076172
4,0.8,0.2,input_at,1,3,2.9597480297088623,3,1.1258985996246338,0.48540574312210083,0.030055943876504898,0.3691876530647278,5.197649955749512
4,0.8,0.2,input_at,1,4,2.6637730598449707,4,1.385820984840393,0.4866330325603485,0.027501191943883896,0.2681449055671692,6.707461357116699
4,0.8,0.2,input_at,1,5,2.3973958492279053,5,1.2095260620117188,0.47666335105895996,0.03397080674767494,0.3229588568210602,5.825071811676025
4,0.8,0.2,input_at,1,6,2.157656192779541,6,1.3982336521148682,0.48174962401390076,0.034630876034498215,0.27354857325553894,6.670960903167725
4,0.8,0.2,input_at,1,7,1.9418904781341553,7,1.3851250410079956,0.4861859679222107,0.02749098837375641,0.2725992798805237,6.697524547576904
4,0.8,0.2,input_at,1,8,1.7477014064788818,8,1.3975584506988525,0.4814150631427765,0.034541111439466476,0.2725328505039215,6.699318885803223
4,0.8,0.2,input_at,1,9,1.572931170463562,9,1.5989304780960083,0.4579211473464966,0.051541633903980255,0.23871980607509613,7.274632930755615
4,0.8,0.2,input_at,1,10,1.4156380891799927,10,1.632528305053711,0.4906662106513977,0.0365508496761322,0.2375543862581253,7.476034164428711
4,0.8,0.2,input_at,1,11,1.2740741968154907,11,1.5960392951965332,0.4568759500980377,0.05090658366680145,0.2387942373752594,7.309213638305664
4,0.8,0.2,input_at,1,12,1.1466667652130127,12,1.0141021013259888,0.3599092364311218,0.20545880496501923,0.5089744329452515,3.4441120624542236
4,0.8,0.2,input_at,1,13,1.0320000648498535,13,1.504433512687683,0.45625683665275574,0.05975412577390671,0.28243184089660645,6.759896755218506
4,0.8,0.2,input_at,1,15,0.835919976234436,15,1.2616440057754517,0.22979457676410675,0.47753769159317017,0.29253900051116943,6.75589656829834
4,0.8,0.2,input_at,1,16,0.7523279786109924,16,1.6145864725112915,0.4814014136791229,0.034957803785800934,0.23533515632152557,7.462620258331299
4,0.8,0.2,input_at,1,17,0.6770951747894287,17,1.8241703510284424,0.46734338998794556,0.4855848550796509,0.1995077133178711,8.49410343170166
4,0.8,0.2,input_at,1,19,0.5484470725059509,19,1.4390380382537842,0.43938174843788147,0.042875681072473526,0.2884930670261383,6.581413269042969
4,0.8,0.2,input_at,1,20,0.49360233545303345,20,0.7659603357315063,0.07897314429283142,0.45508918166160583,0.2093585729598999,8.118268013000488
4,0.8,0.2,input_at,1,22,0.39981788396835327,22,0.6994186043739319,0.06885379552841187,0.48650068044662476,0.21642407774925232,8.012413024902344
4,0.8,0.2,input_at,1,39,0.06667832285165787,39,0.3522905111312866,0.017377080395817757,0.4865257441997528,0.20996001362800598,8.080275535583496
4,0.8,0.2,input_at,2,0,4.060011386871338,0,1.083274483680725,0.8470948934555054,0.044752463698387146,0.37559816241264343,5.3371782302856445
4,0.8,0.2,input_at,2,1,3.654010057449341,1,0.9734885692596436,0.8438509106636047,0.06213389337062836,0.4263359606266022,4.506496429443359
4,0.8,0.2,input_at,2,2,3.288609027862549,2,1.0489352941513062,0.8906043767929077,0.033319901674985886,0.37989795207977295,5.2212910652160645
4,0.8,0.2,input_at,2,3,2.9597480297088623,3,1.2427204847335815,0.4920679032802582,0.03145937994122505,0.3202058672904968,6.191146373748779
4,0.8,0.2,input_at,2,4,2.6637730598449707,4,1.262306571006775,0.49253880977630615,0.02664138935506344,0.2990109920501709,6.562383651733398
4,0.8,0.2,input_at,2,5,2.3973958492279053,5,1.3266714811325073,0.49408283829689026,0.028843959793448448,0.27808699011802673,6.9518327713012695
4,0.8,0.2,input_at,2,6,2.157656192779541,6,1.2418030500411987,0.4913255572319031,0.03143399953842163,0.31514349579811096,6.25174617767334
4,0.8,0.2,input_at,2,7,1.9418904781341553,7,1.4206329584121704,0.4920385181903839,0.027129918336868286,0.2657427489757538,7.297663688659668
4,0.8,0.2,input_at,2,8,1.7477014064788818,8,1.3548632860183716,0.4945054054260254,0.026626447215676308,0.28421127796173096,6.862656593322754
4,0.8,0.2,input_at,2,9,1.572931170463562,9,1.2608516216278076,0.4913809895515442,0.026645492762327194,0.3130052089691162,6.345198631286621
4,0.8,0.2,input_at,2,10,1.4156380891799927,10,1.4204195737838745,0.491888165473938,0.027122076600790024,0.2648591697216034,7.242938041687012
4,0.8,0.2,input_at,2,11,1.2740741968154907,11,1.3233824968338013,0.49165597558021545,0.028792275115847588,0.2917882800102234,6.721572399139404
4,0.8,0.2,input_at,2,12,1.1466667652130127,12,1.628836989402771,0.49472054839134216,0.039145443588495255,0.20890609920024872,8.214564323425293
4,0.8,0.2,input_at,2,13,1.0320000648498535,13,1.3529815673828125,0.49320513010025024,0.026661759242415428,0.2798815965652466,6.979954242706299
4,0.8,0.2,input_at,2,14,0.9288000464439392,14,1.6259150505065918,0.493084579706192,0.03830951824784279,0.21067292988300323,8.205987930297852
4,0.8,0.2,input_at,2,15,0.835919976234436,15,0.9117777347564697,0.5838152170181274,0.621200680732727,0.44077199697494507,4.324166297912598
4,0.8,0.2,input_at,2,16,0.7523279786109924,16,0.3386411964893341,0.08051265776157379,0.6212277412414551,0.2423682063817978,7.919219017028809
4,0.8,0.2,lat,0,0,4.060011386871338,0,1.9880589246749878,0.5220762491226196,0.048793718218803406,0.26414865255355835,7.1666154861450195
4,0.8,0.2,lat,0,1,3.654010057449341,1,1.9722341299057007,0.4994557499885559,0.04963963106274605,0.27548903226852417,6.974983215332031
4,0.8,0.2,lat,0,2,3.288609027862549,2,1.766575813293457,0.9565501809120178,0.009913110174238682,0.2998376786708832,6.629772663116455
4,0.8,0.2,lat,0,3,2.9597480297088623,3,2.5470123291015625,0.952700138092041,0.009288208559155464,0.1861623078584671,8.750967979431152
4,0.8,0.2,lat,0,4,2.6637730598449707,4,1.9721202850341797,0.4993811249732971,0.049617595970630646,0.2772664725780487,6.964067459106445
4,0.8,0.2,lat,0,5,2.3973958492279053,5,1.8513470888137817,0.4938375651836395,0.043516356498003006,0.3205934464931488,6.156222343444824
4,0.8,0.2,lat,0,6,2.157656192779541,6,1.8384709358215332,0.49878889322280884,0.04093008488416672,0.30635571479797363,6.36333703994751
4,0.8,0.2,lat,0,7,1.9418904781341553,7,2.1671342849731445,0.49775317311286926,0.037398625165224075,0.23941601812839508,7.63681697845459
4,0.8,0.2,lat,0,8,1.7477014064788818,8,1.8470979928970337,0.49187347292900085,0.04343336448073387,0.3001984655857086,6.545116424560547
4,0.8,0.2,lat,0,9,1.572931170463562,9,1.873327612876892,0.493387907743454,0.04961294308304787,0.3001236319541931,6.566643714904785
4,0.8,0.2,lat,0,10,1.4156380891799927,10,2.159550428390503,0.494375079870224,0.037393491715192795,0.24935764074325562,7.494462966918945
4,0.8,0.2,lat,0,11,1.2740741968154907,11,1.8317453861236572,0.49508005380630493,0.04113112390041351,0.3076472580432892,6.381134033203125
4,0.8,0.2,lat,0,12,1.1466667652130127,12,1.8685003519058228,0.49103525280952454,0.04987097159028053,0.29490938782691956,6.621336936950684
4,0.8,0.2,lat,0,13,1.0320000648498535,13,1.5857924222946167,0.45960181951522827,0.039843566715717316,0.390408456325531,5.043107509613037
4,0.8,0.2,lat,0,14,0.9288000464439392,14,1.8950963020324707,0.47454211115837097,0.04893522709608078,0.24616800248622894,7.495996475219727
4,0.8,0.2,lat,0,15,0.835919976234436,15,0.5409637093544006,0.1751406192779541,0.4516451358795166,0.24820634722709656,7.4429545402526855
4,0.8,0.2,lat,0,16,0.7523279786109924,16,0.9369252324104309,0.5121845006942749,0.45100685954093933,0.38296687602996826,5.132125377655029
4,0.8,0.2,lat,0,17,0.6770951747894287,17,1.5717188119888306,0.4513249695301056,0.03950431942939758,0.39921391010284424,4.8870391845703125
4,0.8,0.2,lat,0,18,0.6093856692314148,18,0.3791498839855194,0.08457556366920471,0.4507817029953003,0.21514225006103516,7.987695217132568
4,0.8,0.2,lat,0,19,0.5484470725059509,19,0.4302457571029663,0.104158416390419,0.4479528069496155,0.20578107237815857,8.223470687866211
4,0.8,0.2,lat,1,0,4.060011386871338,0,2.134439706802368,0.8617838025093079,0.024033427238464355,0.2463819682598114,7.7454328536987305
4,0.8,0.2,lat,1,1,3.654010057449341,1,2.1397900581359863,0.49714580178260803,0.05141417682170868,0.23968395590782166,7.642409324645996
4,0.8,0.2,lat,1,2,3.288609027862549,2,2.0289061069488525,0.49892669916152954,0.03969962149858475,0.25880810618400574,7.281563758850098
4,0.8,0.2,lat,1,3,2.9597480297088623,3,2.028110980987549,0.49853619933128357,0.03973580151796341,0.25843971967697144,7.219648838043213
4,0.8,0.2,lat,1,4,2.6637730598449707,4,2.224236249923706,0.49944424629211426,0.0650227963924408,0.22467103600502014,7.865145683288574
4,0.8,0.2,lat,1,5,2.3973958492279053,5,2.1380250453948975,0.49627453088760376,0.0513727180659771,0.2352786511182785,7.6666717529296875
4,0.8,0.2,lat,1,6,2.157656192779541,6,2.0181632041931152,0.49917367100715637,0.04990342631936073,0.26526564359664917,7.102354526519775
4,0.8,0.2,lat,1,7,1.9418904781341553,7,2.2204341888427734,0.4978161156177521,0.06506972014904022,0.22213594615459442,7.8280510902404785
4,0.8,0.2,lat,1,8,1.7477014064788818,8,2.0138449668884277,0.4971470534801483,0.04978468269109726,0.26905837655067444,7.107738018035889
4,0.8,0.2,lat,1,9,1.572931170463562,9,2.1656579971313477,0.49276694655418396,0.06253822892904282,0.2386312335729599,7.641426086425781
4,0.8,0.2,lat,1,10,1.4156380891799927,10,1.9762284755706787,0.48769813776016235,0.0786949172616005,0.28771671652793884,6.680129051208496
4,0.8,0.2,lat,1,11,1.2740741968154907,11,2.159184217453003,0.4901696741580963,0.062138259410858154,0.24116842448711395,7.587902545928955
4,0.8,0.2,lat,1,12,1.1466667652130127,12,1.7317785024642944,0.4784488379955292,0.08917146176099777,0.3670286536216736,5.448237419128418
4,0.8,0.2,lat,1,13,1.0320000648498535,13,1.6367536783218384,0.4693461060523987,0.09490276873111725,0.39176878333091736,5.014562129974365
4,0.8,0.2,lat,1,14,0.9288000464439392,14,1.7283568382263184,0.47661292552948,0.088129423558712,0.37147489190101624,5.299743175506592
4,0.8,0.2,lat,1,15,0.835919976234436,15,0.9794227480888367,0.35027453303337097,0.2930261194705963,0.34523752331733704,5.832030296325684
4,0.8,0.2,lat,1,16,0.7523279786109924,16,1.9516195058822632,0.47631844878196716,0.07799984514713287,0.2958863079547882,6.679701805114746
4,0.8,0.2,lat,1,17,0.6770951747894287,17,0.8984428644180298,0.2790593206882477,0.29495617747306824,0.31529930233955383,6.365936279296875
4,0.8,0.2,lat,1,20,0.49360233545303345,20,1.6053715944290161,0.45269763469696045,0.09391435980796814,0.38840630650520325,5.077637195587158
4,0.8,0.2,lat,1,22,0.39981788396835327,22,0.4827452301979065,0.08214785903692245,0.29391399025917053,0.2130759060382843,8.233651161193848
4,0.8,0.2,lat,2,0,4.060011386871338,0,1.9894345998764038,0.5039235949516296,0.051422588527202606,0.2866765856742859,7.006302356719971
4,0.8,0.2,lat,2,1,3.654010057449341,1,1.6809543371200562,0.9829620718955994,0.008205361664295197,0.319248229265213,6.366988658905029
4,0.8,0.2,lat,2,2,3.288609027862549,2,1.970442295074463,0.9854733943939209,0.00995574425905943,0.2562980353832245,7.67967414855957
4,0.8,0.2,lat,2,3,2.9597480297088623,3,1.7937244176864624,0.9903347492218018,0.0029384854715317488,0.2960135042667389,6.837093830108643
4,0.8,0.2,lat,2,4,2.6637730598449707,4,1.8943030834197998,0.5004915595054626,0.05503865331411362,0.3078203499317169,6.554834365844727
4,0.8,0.2,lat,2,5,2.3973958492279053,5,1.9187840223312378,0.5023429989814758,0.05787137150764465,0.30133187770843506,6.714632987976074
4,0.8,0.2,lat,2,6,2.157656192779541,6,1.9970041513442993,0.49889397621154785,0.046009816229343414,0.2876187264919281,6.972311496734619
4,0.8,0.2,lat,2,7,1.9418904781341553,7,1.9969676733016968,0.49889272451400757,0.046008117496967316,0.2907714247703552,6.90582275390625
4,0.8,0.2,lat,2,8,1.7477014064788818,8,1.8439799547195435,0.5025463104248047,0.07394669204950333,0.33482852578163147,6.0691022872924805
4,0.8,0.2,lat,2,9,1.572931170463562,9,1.8867149353027344,0.4964645504951477,0.05503900721669197,0.31849437952041626,6.389223575592041
4,0.8,0.2,lat,2,10,1.4156380891799927,10,1.9702825546264648,0.49427253007888794,0.05143141746520996,0.28607138991355896,6.9817399978637695
4,0.8,0.2,lat,2,11,1.2740741968154907,11,1.906731367111206,0.496044784784317,0.05791788920760155,0.3135013282299042,6.449840545654297
4,0.8,0.2,lat,2,12,1.1466667652130127,12,1.9971013069152832,0.4995589852333069,0.07567179203033447,0.2922627925872803,6.8918609619140625
4,0.8,0.2,lat,2,13,1.0320000648498535,13,1.8321387767791748,0.496121346950531,0.07396344095468521,0.3278355300426483,6.1916985511779785
4,0.8,0.2,lat,2,14,0.9288000464439392,14,1.9921211004257202,0.4971485137939453,0.07561620324850082,0.2919424772262573,6.901517391204834
4,0.8,0.2,lat,2,15,0.835919976234436,15,0.5112611651420593,0.16274285316467285,0.3911728858947754,0.20910698175430298,8.430522918701172
4,0.8,0.2,lat,2,17,0.6770951747894287,17,0.5283666849136353,0.17362447082996368,0.3914163112640381,0.22830097377300262,8.1052885055542
4,0.8,0.2,lat,2,18,0.6093856692314148,18,0.9452304244041443,0.5556371212005615,0.3912215232849121,0.3643312156200409,5.54760217666626
4,0.9,0.1,baseline,0,0,4.060011386871338,0,1.2051184177398682,0.4794079065322876,0.045317888259887695,0.4367966055870056,3.9916279315948486
4,0.9,0.1,baseline,0,1,3.654010057449341,1,1.1658464670181274,0.49425753951072693,0.04383518546819687,0.42500442266464233,4.081075668334961
4,0.9,0.1,baseline,0,2,3.288609027862549,2,1.3336344957351685,0.48009610176086426,0.05946463719010353,0.41718870401382446,4.316359996795654
4,0.9,0.1,baseline,0,3,2.9597480297088623,3,1.5031596422195435,0.4567369520664215,0.040854357182979584,0.4463101923465729,4.139523029327393
4,0.9,0.1,baseline,0,4,2.6637730598449707,4,1.1607115268707275,0.49017423391342163,0.04374217242002487,0.4058287739753723,4.312376022338867
4,0.9,0.1,baseline,0,5,2.3973958492279053,5,1.3177729845046997,0.46896061301231384,0.037116438150405884,0.4417089521884918,4.0389227867126465
4,0.9,0.1,baseline,0,6,2.157656192779541,6,1.3006588220596313,0.48604336380958557,0.03616662323474884,0.3649311065673828,4.676748752593994
4,0.9,0.1,baseline,0,7,1.9418904781341553,7,1.7786716222763062,0.48958322405815125,0.05767564848065376,0.35109764337539673,5.423508644104004
4,0.9,0.1,baseline,0,8,1.7477014064788818,8,1.3050655126571655,0.45983001589775085,0.036883819848299026,0.4082779884338379,4.427041530609131
4,0.9,0.1,baseline,0,9,1.572931170463562,9,1.3194268941879272,0.4701305031776428,0.059572331607341766,0.38797077536582947,4.611156940460205
4,0.9,0.1,baseline,0,10,1.4156380891799927,10,1.4469060897827148,0.3570233881473541,0.11068207025527954,0.5689643025398254,2.8748724460601807
4,0.9,0.1,baseline,0,11,1.2740741968154907,11,1.2919285297393799,0.4797879755496979,0.03620452433824539,0.371548593044281,4.7082037925720215
4,0.9,0.1,baseline,0,12,1.1466667652130127,12,1.3548320531845093,0.33145439624786377,0.12048079073429108,0.6278324127197266,2.4323763847351074
4,0.9,0.1,baseline,0,13,1.0320000648498535,13,1.8721911907196045,0.45071351528167725,0.2356635332107544,0.28984683752059937,6.098353862762451
4,0.9,0.1,baseline,0,14,0.9288000464439392,14,1.1621925830841064,0.44562679529190063,0.04530974477529526,0.3945479989051819,4.525979518890381
4,0.9,0.1,baseline,0,15,0.835919976234436,15,1.4609296321868896,0.4310956299304962,0.04067336022853851,0.44762423634529114,4.114450931549072
4,0.9,0.1,baseline,0,16,0.7523279786109924,16,1.348056674003601,0.3360462188720703,0.11213184148073196,0.6192002892494202,2.491252899169922
4,0.9,0.1,baseline,0,17,0.6770951747894287,17,1.898768663406372,0.46273481845855713,0.2306942641735077,0.3062834143638611,5.941806316375732
4,0.9,0.1,baseline,0,18,0.6093856692314148,18,1.441026210784912,0.3458733856678009,0.10781510919332504,0.5791566967964172,2.7928152084350586
4,0.9,0.1,baseline,0,19,0.5484470725059509,19,1.7220287322998047,0.4591893255710602,0.057318296283483505,0.3607631325721741,5.351377010345459
4,0.9,0.1,baseline,0,20,0.49360233545303345,20,0.44872069358825684,0.02989267371594906,0.3086623549461365,0.3571242094039917,5.550489902496338
4,0.9,0.1,baseline,1,0,4.060011386871338,0,1.1503015756607056,0.45468252897262573,0.07463762909173965,0.47505202889442444,3.556729316711426
4,0.9,0.1,baseline,1,1,3.654010057449341,1,1.2446280717849731,0.47360408306121826,0.042436424642801285,0.39242684841156006,4.5008649826049805
4,0.9,0.1,baseline,1,2,3.288609027862549,2,1.3130298852920532,0.49576857686042786,0.03179016336798668,0.3274442255496979,5.103443622589111
4,0.9,0.1,baseline,1,3,2.9597480297088623,3,1.316245675086975,0.49824899435043335,0.03185820206999779,0.3298358917236328,5.067473411560059
4,0.9,0.1,baseline,1,4,2.6637730598449707,4,1.2391451597213745,0.470208078622818,0.0419987328350544,0.40318530797958374,4.362145900726318
4,0.9,0.1,baseline,1,5,2.3973958492279053,5,1.4647592306137085,0.4628039002418518,0.05878443643450737,0.40069881081581116,4.690565586090088
4,0.9,0.1,baseline,1,6,2.157656192779541,6,1.5890498161315918,0.49005696177482605,0.03601459786295891,0.3160058557987213,5.532692909240723
4,0.9,0.1,baseline,1,7,1.9418904781341553,7,1.426174521446228,0.48388656973838806,0.040884315967559814,0.2927665114402771,5.574323654174805
4,0.9,0.1,baseline,1,8,1.7477014064788818,8,1.5115582942962646,0.4752659499645233,0.04167470708489418,0.3469368815422058,5.194329738616943
4,0.9,0.1,baseline,1,9,1.572931170463562,9,1.7041758298873901,0.38511404395103455,0.3180775046348572,0.5236276984214783,3.2836124897003174
4,0.9,0.1,baseline,1,10,1.4156380891799927,10,1.5007575750350952,0.46910586953163147,0.041141364723443985,0.3850656747817993,4.888503551483154
4,0.9,0.1,baseline,1,11,1.2740741968154907,11,1.2372021675109863,0.34304502606391907,0.10544527322053909,0.4519534707069397,3.8794658184051514
4,0.9,0.1,baseline,1,12,1.1466667652130127,12,1.2803219556808472,0.29674726724624634,0.10598262399435043,0.6380200386047363,2.3572189807891846
4,0.9,0.1,baseline,1,13,1.0320000648498535,13,1.5644896030426025,0.47517481446266174,0.0358976349234581,0.31145238876342773,5.620314121246338
4,0.9,0.1,baseline,1,14,0.9288000464439392,14,1.4070850610733032,0.4712981879711151,0.04080554097890854,0.29821667075157166,5.630162715911865
4,0.9,0.1,baseline,1,15,0.835919976234436,15,1.4204610586166382,0.43636730313301086,0.05807529389858246,0.40868818759918213,4.586397647857666
4,0.9,0.1,baseline,1,16,0.7523279786109924,16,1.5954639911651611,0.38023078441619873,0.14847171306610107,0.4657535254955292,3.8263320922851562
4,0.9,0.1,baseline,1,17,0.6770951747894287,17,1.3428527116775513,0.28424474596977234,0.16127538681030273,0.5390719175338745,3.145658254623413
4,0.9,0.1,baseline,1,18,0.6093856692314148,18,1.4791533946990967,0.35376062989234924,0.10168159753084183,0.362514466047287,4.8313679695129395
4,0.9,0.1,baseline,1,19,0.5484470725059509,19,1.1078890562057495,0.19674985110759735,0.3105376660823822,0.6432414650917053,2.325246810913086
4,0.9,0.1,baseline,1,20,0.49360233545303345,20,1.4715241193771362,0.2995744049549103,0.24608275294303894,0.30990105867385864,5.792378902435303
4,0.9,0.1,baseline,1,22,0.39981788396835327,22,1.2341523170471191,0.23086215555667877,0.16645419597625732,0.5075534582138062,3.458845615386963
4,0.9,0.1,baseline,2,0,4.060011386871338,0,1.3396432399749756,0.4644356071949005,0.05646471306681633,0.3824782371520996,4.762966156005859
4,0.9,0.1,baseline,2,1,3.654010057449341,1,1.080209493637085,0.47146451473236084,0.06472937017679214,0.5435035824775696,3.0562479496002197
4,0.9,0.1,baseline,2,2,3.288609027862549,2,1.2996406555175781,0.4989255666732788,0.04583221301436424,0.36544904112815857,4.844818115234375
4,0.9,0.1,baseline,2,3,2.9597480297088623,3,1.5142574310302734,0.4991300404071808,0.05095743015408516,0.3305290937423706,5.508167743682861
4,0.9,0.1,baseline,2,4,2.6637730598449707,4,1.5114256143569946,0.48063692450523376,0.051962558180093765,0.35339102149009705,5.38147497177124
4,0.9,0.1,baseline,2,5,2.3973958492279053,5,1.5096369981765747,0.47964006662368774,0.051845114678144455,0.35593855381011963,5.401139736175537
4,0.9,0.1,baseline,2,6,2.157656192779541,6,1.5017728805541992,0.4472653269767761,0.06380214542150497,0.4297141432762146,4.414585113525391
4,0.9,0.1,baseline,2,7,1.9418904781341553,7,1.4948208332061768,0.44289854168891907,0.06408791989088058,0.4263291358947754,4.412501811981201
4,0.9,0.1,baseline,2,8,1.7477014064788818,8,1.4833167791366577,0.4856257736682892,0.03854774683713913,0.35958147048950195,5.085728168487549
4,0.9,0.1,baseline,2,9,1.572931170463562,9,1.2805190086364746,0.4840865433216095,0.04597281292080879,0.37930238246917725,4.8086090087890625
4,0.9,0.1,baseline,2,10,1.4156380891799927,10,1.307144284248352,0.4420011341571808,0.05646662041544914,0.3758370280265808,4.786016464233398
4,0.9,0.1,baseline,2,11,1.2740741968154907,11,1.4957237243652344,0.4402400255203247,0.09729333966970444,0.43026962876319885,4.3285064697265625
4,0.9,0.1,baseline,2,12,1.1466667652130127,12,1.6461750268936157,0.4086152911186218,0.14096693694591522,0.48126423358917236,3.755201816558838
4,0.9,0.1,baseline,2,13,1.0320000648498535,13,1.4632296562194824,0.4728129506111145,0.03835940733551979,0.3669310510158539,5.128856182098389
4,0.9,0.1,baseline,2,14,0.9288000464439392,14,1.5031851530075073,0.4407825767993927,0.09970197081565857,0.41394081711769104,4.496862411499023
4,0.9,0.1,baseline,2,15,0.835919976234436,15,1.4720653295516968,0.4714387357234955,0.051037292927503586,0.29862067103385925,5.675940990447998
4,0.9,0.1,baseline,2,16,0.7523279786109924,16,1.3317281007766724,0.3294597566127777,0.2113157957792282,0.6017775535583496,2.6190390586853027
4,0.9,0.1,baseline,2,17,0.6770951747894287,17,1.4050813913345337,0.35231852531433105,0.20299628376960754,0.5786663889884949,2.8022632598876953
4,0.9,0.1,baseline,2,18,0.6093856692314148,18,1.645218849182129,0.40630072355270386,0.1396201103925705,0.4409562349319458,4.267126083374023
4,0.9,0.1,baseline,2,20,0.49360233545303345,20,0.999023973941803,0.4010471999645233,0.06563042849302292,0.4985892176628113,3.4886960983276367
4,0.9,0.1,input_at,0,0,4.060011386871338,0,1.1826527118682861,0.49233686923980713,0.028584981337189674,0.43246254324913025,4.184087753295898
4,0.9,0.1,input_at,0,1,3.654010057449341,1,1.1317874193191528,0.49155762791633606,0.0273701474070549,0.4425467550754547,4.1092352867126465
4,0.9,0.1,input_at,0,2,3.288609027862549,2,0.8838650584220886,0.398021936416626,0.11809562146663666,0.6727810502052307,2.142608880996704
4,0.9,0.1,input_at,0,3,2.9597480297088623,3,1.321373701095581,0.3882146179676056,0.12992462515830994,0.5070921778678894,3.4621388912200928
4,0.9,0.1,input_at,0,4,2.6637730598449707,4,1.1316473484039307,0.4914047420024872,0.02733556181192398,0.426148921251297,4.2733612060546875
4,0.9,0.1,input_at,0,5,2.3973958492279053,5,1.242415428161621,0.4506867527961731,0.033844780176877975,0.48331159353256226,3.687983989715576
