n_over_m,sparsity,condition,seed,fvu_new_start,fvu_new_end,fvu_old_start,fvu_old_end,forgetting,steps_to_new_thresh,wnorm_new_start,wnorm_new_end,traj
4,0.9,lat,1,1.5962961912155151,0.004543979652225971,0.4052889347076416,0.4579569697380066,0.05266803503036499,450,1.4448089599609375,1.638596534729004,0:1.596:0.405;150:0.802:0.412;300:0.525:0.420;450:0.173:0.446;600:0.049:0.461;750:0.015:0.464;900:0.007:0.463;1050:0.005:0.461;1200:0.005:0.460;1350:0.005:0.459;1500:0.005:0.458
4,0.9,lat,2,1.4043115377426147,0.003201229963451624,0.4122546911239624,0.4616960883140564,0.049441397190093994,600,1.463713526725769,1.4351524114608765,0:1.404:0.412;150:0.836:0.412;300:0.668:0.418;450:0.240:0.448;600:0.041:0.466;750:0.010:0.468;900:0.005:0.467;1050:0.004:0.465;1200:0.003:0.464;1350:0.003:0.462;1500:0.003:0.462
4,0.9,lat,3,1.5109920501708984,0.003208509413525462,0.41763922572135925,0.46810194849967957,0.05046272277832031,450,1.9015592336654663,1.3164782524108887,0:1.511:0.418;150:0.848:0.419;300:0.656:0.429;450:0.172:0.461;600:0.024:0.478;750:0.006:0.478;900:0.004:0.475;1050:0.003:0.473;1200:0.003:0.471;1350:0.003:0.469;1500:0.003:0.468
4,0.9,lat,4,1.5836167335510254,0.003772839205339551,0.40758374333381653,0.46462735533714294,0.057043612003326416,450,0.8003542423248291,1.4645711183547974,0:1.584:0.408;150:0.823:0.410;300:0.576:0.421;450:0.119:0.456;600:0.023:0.470;750:0.008:0.471;900:0.005:0.469;1050:0.004:0.468;1200:0.004:0.467;1350:0.004:0.466;1500:0.004:0.465
8,0.9,baseline,0,1.9595454931259155,0.003095991676673293,0.7130401730537415,0.7423174381256104,0.029277265071868896,450,1.362838864326477,1.099640130996704,0:1.960:0.713;150:0.579:0.724;300:0.397:0.731;450:0.157:0.740;600:0.038:0.745;750:0.011:0.746;900:0.005:0.745;1050:0.004:0.744;1200:0.003:0.743;1350:0.003:0.743;1500:0.003:0.742
8,0.9,baseline,1,1.616121768951416,0.005405872128903866,0.7098435163497925,0.7400817275047302,0.030238211154937744,300,1.221635341644287,1.2757049798965454,0:1.616:0.710;150:0.436:0.726;300:0.166:0.737;450:0.057:0.744;600:0.021:0.745;750:0.010:0.745;900:0.008:0.743;1050:0.007:0.742;1200:0.006:0.742;1350:0.006:0.741;1500:0.005:0.740
8,0.9,baseline,2,1.077027678489685,0.003585953265428543,0.7130324840545654,0.7434616088867188,0.03042912483215332,300,1.005875587463379,1.1337319612503052,0:1.077:0.713;150:0.450:0.727;300:0.134:0.741;450:0.037:0.747;600:0.012:0.748;750:0.006:0.748;900:0.004:0.747;1050:0.004:0.746;1200:0.004:0.745;1350:0.004:0.744;1500:0.004:0.743
8,0.9,baseline,3,1.1837184429168701,0.004469923209398985,0.7044682502746582,0.7371084690093994,0.03264021873474121,300,1.648514747619629,1.1008884906768799,0:1.184:0.704;150:0.501:0.717;300:0.133:0.733;450:0.035:0.741;600:0.012:0.742;750:0.006:0.741;900:0.005:0.740;1050:0.005:0.739;1200:0.005:0.738;1350:0.005:0.738;1500:0.004:0.737
8,0.9,baseline,4,1.5062813758850098,0.061413925141096115,0.7061029076576233,0.7262207865715027,0.020117878913879395,300,0.5481301546096802,1.1827257871627808,0:1.506:0.706;150:0.443:0.719;300:0.155:0.730;450:0.073:0.733;600:0.058:0.733;750:0.059:0.731;900:0.060:0.729;1050:0.061:0.728;1200:0.062:0.728;1350:0.062:0.727;1500:0.061:0.726
8,0.9,input_at,0,1.3508247137069702,0.002841596957296133,0.7682278156280518,0.7506263256072998,-0.017601490020751953,300,0.28021982312202454,1.0758330821990967,0:1.351:0.768;150:0.376:0.769;300:0.092:0.772;450:0.011:0.770;600:0.005:0.766;750:0.005:0.762;900:0.004:0.759;1050:0.004:0.757;1200:0.003:0.755;1350:0.003:0.753;1500:0.003:0.751
8,0.9,input_at,1,1.6037415266036987,0.005761547479778528,0.7573418021202087,0.7406774163246155,-0.01666438579559326,300,0.3554445505142212,1.2388721704483032,0:1.604:0.757;150:0.336:0.755;300:0.078:0.759;450:0.020:0.757;600:0.011:0.754;750:0.008:0.751;900:0.008:0.748;1050:0.007:0.745;1200:0.007:0.743;1350:0.006:0.742;1500:0.006:0.741
8,0.9,input_at,2,1.1082075834274292,0.004782656207680702,0.7627993822097778,0.7423001527786255,-0.020499229431152344,300,0.11759616434574127,1.039677381515503,0:1.108:0.763;150:0.263:0.762;300:0.039:0.765;450:0.011:0.761;600:0.008:0.757;750:0.007:0.754;900:0.006:0.751;1050:0.006:0.749;1200:0.006:0.746;1350:0.005:0.744;1500:0.005:0.742
8,0.9,input_at,3,1.206175684928894,0.0027032645884901285,0.7585158944129944,0.7521368265151978,-0.006379067897796631,300,0.11598572134971619,1.0215728282928467,0:1.206:0.759;150:0.319:0.758;300:0.029:0.763;450:0.009:0.759;600:0.006:0.757;750:0.005:0.756;900:0.004:0.755;1050:0.004:0.754;1200:0.003:0.753;1350:0.003:0.753;1500:0.003:0.752
8,0.9,input_at,4,1.5127884149551392,0.004399806261062622,0.7544382810592651,0.7476442456245422,-0.0067940354347229,300,0.0001573466433910653,1.1126923561096191,0:1.513:0.754;150:0.327:0.755;300:0.095:0.760;450:0.019:0.760;600:0.008:0.757;750:0.007:0.754;900:0.007:0.752;1050:0.006:0.750;1200:0.005:0.749;1350:0.005:0.748;1500:0.004:0.748
8,0.9,lat,0,1.1804677248001099,0.00335748796351254,0.7261727452278137,0.7437628507614136,0.017590105533599854,450,1.3633562326431274,1.2079914808273315,0:1.180:0.726;150:0.609:0.731;300:0.301:0.740;450:0.064:0.749;600:0.014:0.750;750:0.006:0.749;900:0.004:0.748;1050:0.004:0.747;1200:0.004:0.746;1350:0.004:0.745;1500:0.003:0.744
8,0.9,lat,1,1.6461013555526733,0.004312558099627495,0.7206910848617554,0.7403979301452637,0.0197068452835083,450,1.223337173461914,1.5088030099868774,0:1.646:0.721;150:0.626:0.726;300:0.247:0.735;450:0.079:0.743;600:0.032:0.745;750:0.014:0.745;900:0.008:0.744;1050:0.006:0.743;1200:0.005:0.742;1350:0.004:0.741;1500:0.004:0.740
8,0.9,lat,2,1.28167724609375,0.0038454656023532152,0.7205603122711182,0.7395949959754944,0.01903468370437622,300,0.9909859299659729,1.1969093084335327,0:1.282:0.721;150:0.596:0.725;300:0.170:0.739;450:0.029:0.746;600:0.008:0.745;750:0.005:0.745;900:0.005:0.743;1050:0.004:0.742;1200:0.004:0.741;1350:0.004:0.741;1500:0.004:0.740
8,0.9,lat,3,1.439378261566162,0.003513742471113801,0.7118500471115112,0.7395036220550537,0.02765357494354248,450,1.6022814512252808,1.2207562923431396,0:1.439:0.712;150:0.707:0.715;300:0.333:0.726;450:0.076:0.739;600:0.022:0.743;750:0.007:0.743;900:0.005:0.743;1050:0.004:0.742;1200:0.004:0.741;1350:0.004:0.740;1500:0.004:0.740
8,0.9,lat,4,1.5765639543533325,0.018598131835460663,0.7116084098815918,0.7339335083961487,0.022325098514556885,450,0.5438605546951294,1.3949049711227417,0:1.577:0.712;150:0.712:0.715;300:0.365:0.723;450:0.106:0.732;600:0.051:0.735;750:0.040:0.735;900:0.034:0.734;1050:0.029:0.734;1200:0.025:0.734;1350:0.022:0.734;1500:0.019:0.734
