n,m,n_over_m,sparsity,condition,seed,feature,w_norm,represented,D_groundtruth,top1_evr,pr,r_set1,r_set2,sat_set1,sat_set2
40,10,4,0.9,baseline,1,21,0.09149730950593948,0,0.0020391051657497883,0.18673941493034363,8.32139778137207,0.8371418118476868,4.832704544067383,0.0,0.0
40,10,4,0.9,baseline,1,22,1.2341523170471191,1,0.23086215555667877,0.3597479462623596,5.475013732910156,0.14524215459823608,0.5742294192314148,0.0,0.0
40,10,4,0.9,baseline,1,23,0.009063808247447014,0,1.2884571333415806e-05,0.2048196643590927,8.021539688110352,14.325650215148926,18.252178192138672,0.0,1.0
40,10,4,0.9,baseline,1,24,0.007671571336686611,0,1.4476503565674648e-05,0.20191946625709534,8.076142311096191,13.10953140258789,19.582679748535156,0.0,1.0
40,10,4,0.9,baseline,1,25,0.009466203860938549,0,3.37317687808536e-05,0.20381556451320648,8.161700248718262,7.935704708099365,19.5039005279541,0.0,1.0
40,10,4,0.9,baseline,1,26,0.018835434690117836,0,4.417791569721885e-05,0.2103814333677292,8.003239631652832,13.924275398254395,19.230640411376953,0.0,1.0
40,10,4,0.9,baseline,1,27,0.010080210864543915,0,2.1068819478387013e-05,0.20507930219173431,8.01805305480957,9.746785163879395,20.580955505371094,0.0,1.0
40,10,4,0.9,baseline,1,28,0.009387636557221413,0,1.3603593288280535e-05,0.1961645632982254,8.265892028808594,11.146527290344238,19.621065139770508,0.0,1.0
40,10,4,0.9,baseline,1,29,0.008197910152375698,0,1.2697114470938686e-05,0.210015669465065,7.966391563415527,10.913766860961914,20.214954376220703,0.0,1.0
40,10,4,0.9,baseline,1,30,0.007769462652504444,0,1.1833805729111191e-05,0.19109377264976501,8.337396621704102,10.708659172058105,18.75872802734375,0.0,1.0
40,10,4,0.9,baseline,1,31,0.012720314785838127,0,2.5039562387974e-05,0.23444657027721405,7.634625434875488,8.009247779846191,19.670425415039062,0.0,1.0
40,10,4,0.9,baseline,1,32,0.011778210289776325,0,2.946025961136911e-05,0.19600316882133484,8.249642372131348,7.186150550842285,18.9754638671875,0.0,1.0
40,10,4,0.9,baseline,1,33,0.010273664258420467,0,1.70652328961296e-05,0.21588021516799927,7.803078651428223,9.791402816772461,19.46124267578125,0.0,1.0
40,10,4,0.9,baseline,1,34,0.009568393230438232,0,1.5102276847756002e-05,0.21480481326580048,7.939903259277344,16.79779815673828,19.63203239440918,0.0,1.0
40,10,4,0.9,baseline,1,35,0.015538359060883522,0,3.216608092770912e-05,0.2057492733001709,8.133868217468262,10.59467601776123,19.38770294189453,0.0,1.0
40,10,4,0.9,baseline,1,36,0.014291048049926758,0,2.7996229619020596e-05,0.17662130296230316,8.42906379699707,9.369837760925293,19.201452255249023,0.0,1.0
40,10,4,0.9,baseline,1,37,0.014347854070365429,0,2.9709210139117204e-05,0.20205986499786377,8.042651176452637,19.927230834960938,19.927230834960938,1.0,1.0
40,10,4,0.9,baseline,1,38,0.01245865598320961,0,2.74292742687976e-05,0.20970827341079712,8.065154075622559,8.768352508544922,19.524250030517578,0.0,1.0
40,10,4,0.9,baseline,1,39,0.02434149757027626,0,7.997004286153242e-05,0.2117598056793213,7.955291748046875,9.566474914550781,19.19287109375,0.0,1.0
40,10,4,0.9,baseline,2,0,1.3396432399749756,1,0.4644356071949005,0.3696286082267761,5.284696578979492,0.12878304719924927,0.5107448697090149,0.0,0.0
40,10,4,0.9,baseline,2,1,1.080209493637085,1,0.47146451473236084,0.28587573766708374,6.8245110511779785,0.10106305032968521,0.4071463644504547,0.0,0.0
40,10,4,0.9,baseline,2,2,1.2996406555175781,1,0.4989255666732788,0.3655787408351898,5.364007472991943,0.13079261779785156,0.5297163128852844,0.0,0.0
40,10,4,0.9,baseline,2,3,1.5142574310302734,1,0.4991300404071808,0.4327183663845062,4.348376274108887,0.1540922224521637,0.6144199371337891,0.0,0.0
40,10,4,0.9,baseline,2,4,1.5114256143569946,1,0.48063692450523376,0.4373195469379425,4.290303707122803,0.14881038665771484,0.5930511355400085,0.0,0.0
40,10,4,0.9,baseline,2,5,1.5096369981765747,1,0.47964006662368774,0.43909940123558044,4.2520976066589355,0.14814403653144836,0.5873612761497498,0.0,0.0
40,10,4,0.9,baseline,2,6,1.5017728805541992,1,0.4472653269767761,0.43864965438842773,4.2802534103393555,0.134170800447464,0.5275775194168091,0.0,0.0
40,10,4,0.9,baseline,2,7,1.4948208332061768,1,0.44289854168891907,0.433841347694397,4.3181376457214355,0.13763491809368134,0.5499405264854431,0.0,0.0
40,10,4,0.9,baseline,2,8,1.4833167791366577,1,0.4856257736682892,0.4187520444393158,4.554993629455566,0.15097348392009735,0.6078038811683655,0.0,0.0
40,10,4,0.9,baseline,2,9,1.2805190086364746,1,0.4840865433216095,0.3292863070964813,5.934272289276123,0.1355343759059906,0.5525560975074768,0.0,0.0
40,10,4,0.9,baseline,2,10,1.307144284248352,1,0.4420011341571808,0.37527257204055786,5.226522445678711,0.1338927000761032,0.5517512559890747,0.0,0.0
40,10,4,0.9,baseline,2,11,1.4957237243652344,1,0.4402400255203247,0.44598692655563354,4.178831577301025,0.13827720284461975,0.5533087849617004,0.0,0.0
40,10,4,0.9,baseline,2,12,1.6461750268936157,1,0.4086152911186218,0.5065739750862122,3.4793834686279297,0.1357574760913849,0.534041702747345,0.0,0.0
40,10,4,0.9,baseline,2,13,1.4632296562194824,1,0.4728129506111145,0.4064905643463135,4.713598728179932,0.14822186529636383,0.6047983765602112,0.0,0.0
40,10,4,0.9,baseline,2,14,1.5031851530075073,1,0.4407825767993927,0.4507928788661957,4.112146854400635,0.14289097487926483,0.5639588236808777,0.0,0.0
40,10,4,0.9,baseline,2,15,1.4720653295516968,1,0.4714387357234955,0.40596678853034973,4.742692947387695,0.15651094913482666,0.6190274357795715,0.0,0.0
40,10,4,0.9,baseline,2,16,1.3317281007766724,1,0.3294597566127777,0.4013860821723938,4.811835289001465,0.10674233734607697,0.4191490411758423,0.0,0.0
40,10,4,0.9,baseline,2,17,1.4050813913345337,1,0.35231852531433105,0.41828909516334534,4.569387912750244,0.11471990495920181,0.4494048058986664,0.0,0.0
40,10,4,0.9,baseline,2,18,1.645218849182129,1,0.40630072355270386,0.512044370174408,3.419564962387085,0.1368599385023117,0.5507879853248596,0.0,0.0
40,10,4,0.9,baseline,2,19,0.28727206587791443,0,0.018416568636894226,0.17635893821716309,8.50679874420166,0.38729128241539,2.0487775802612305,0.0,0.0
40,10,4,0.9,baseline,2,20,0.999023973941803,1,0.4010471999645233,0.24269643425941467,7.446171283721924,0.1133599579334259,0.4647795557975769,0.0,0.0
40,10,4,0.9,baseline,2,21,0.2604796588420868,0,0.017848927527666092,0.1828194558620453,8.256203651428223,0.3960895240306854,2.1182217597961426,0.0,0.0
40,10,4,0.9,baseline,2,22,0.06028914451599121,0,0.0010917020263150334,0.17016297578811646,8.632579803466797,18.943893432617188,18.943893432617188,1.0,1.0
40,10,4,0.9,baseline,2,23,0.006753128487616777,0,8.770748536335304e-06,0.1813727766275406,8.411812782287598,18.87994956970215,18.87994956970215,1.0,1.0
40,10,4,0.9,baseline,2,24,0.011509126052260399,0,2.6120984330191277e-05,0.19521932303905487,8.154304504394531,11.598957061767578,19.292783737182617,0.0,1.0
40,10,4,0.9,baseline,2,25,0.008647766895592213,0,2.207390934927389e-05,0.19833160936832428,8.239256858825684,10.216225624084473,19.05487823486328,0.0,1.0
40,10,4,0.9,baseline,2,26,0.006836080923676491,0,1.1642493518593255e-05,0.18779122829437256,8.442805290222168,18.783700942993164,19.092784881591797,0.0,1.0
40,10,4,0.9,baseline,2,27,0.019196398556232452,0,0.00010785367339849472,0.18828298151493073,8.374358177185059,3.9838128089904785,19.311904907226562,0.0,1.0
40,10,4,0.9,baseline,2,28,0.008281954564154148,0,1.7527694581076503e-05,0.18506371974945068,8.448137283325195,11.295938491821289,19.524452209472656,0.0,1.0
40,10,4,0.9,baseline,2,29,0.007810561917722225,0,1.9811999663943425e-05,0.1936461478471756,8.35917854309082,12.609518051147461,20.015430450439453,0.0,1.0
40,10,4,0.9,baseline,2,30,0.006211441941559315,0,1.2220119060657453e-05,0.19060489535331726,8.36997127532959,17.00307273864746,19.389312744140625,0.0,1.0
40,10,4,0.9,baseline,2,31,0.00591919245198369,0,6.775608198950067e-06,0.1774357259273529,8.373004913330078,18.536279678344727,18.536279678344727,1.0,1.0
40,10,4,0.9,baseline,2,32,0.006754104979336262,0,1.2828287253796589e-05,0.19451522827148438,8.327587127685547,14.411422729492188,19.480892181396484,0.0,1.0
40,10,4,0.9,baseline,2,33,0.007930121384561062,0,1.3199074601288885e-05,0.1780959963798523,8.585733413696289,18.754810333251953,18.754810333251953,1.0,1.0
40,10,4,0.9,baseline,2,34,0.005625490564852953,0,6.796523848606739e-06,0.18099525570869446,8.281484603881836,18.145938873291016,18.145938873291016,1.0,1.0
40,10,4,0.9,baseline,2,35,0.005954890977591276,0,7.985371667018626e-06,0.18348897993564606,8.402816772460938,19.127504348754883,19.127504348754883,1.0,1.0
40,10,4,0.9,baseline,2,36,0.005381504539400339,0,8.504128345521167e-06,0.21012790501117706,8.006291389465332,15.932707786560059,18.815515518188477,0.0,1.0
40,10,4,0.9,baseline,2,37,0.007106767501682043,0,1.0485711754881777e-05,0.20472939312458038,8.068607330322266,13.091689109802246,19.485065460205078,0.0,1.0
40,10,4,0.9,baseline,2,38,0.007264566607773304,0,1.2500931916292757e-05,0.16811805963516235,8.667036056518555,17.651630401611328,18.47295570373535,0.0,1.0
40,10,4,0.9,baseline,2,39,0.005449311342090368,0,6.43721568849287e-06,0.177101269364357,8.385868072509766,19.410396575927734,19.410396575927734,1.0,1.0
40,10,4,0.9,baseline,3,0,1.213451862335205,1,0.4851587414741516,0.31828126311302185,6.215925216674805,0.12450328469276428,0.5041640400886536,0.0,0.0
40,10,4,0.9,baseline,3,1,1.2095372676849365,1,0.48223862051963806,0.30998122692108154,6.300957202911377,0.12395048886537552,0.499906986951828,0.0,0.0
40,10,4,0.9,baseline,3,2,1.291306734085083,1,0.48880138993263245,0.3356149196624756,5.909577369689941,0.12966929376125336,0.5147033929824829,0.0,0.0
40,10,4,0.9,baseline,3,3,1.5180269479751587,1,0.49646759033203125,0.42781582474708557,4.420195579528809,0.15085771679878235,0.6145351529121399,0.0,0.0
40,10,4,0.9,baseline,3,4,1.4180718660354614,1,0.4841998517513275,0.41161221265792847,4.6840338706970215,0.14297567307949066,0.5874329209327698,0.0,0.0
40,10,4,0.9,baseline,3,5,1.3429397344589233,1,0.4851304292678833,0.3629021942615509,5.4243292808532715,0.13676457107067108,0.550258457660675,0.0,0.0
40,10,4,0.9,baseline,3,6,1.3392735719680786,1,0.4822630286216736,0.3719479441642761,5.28157377243042,0.13715532422065735,0.5550817847251892,0.0,0.0
40,10,4,0.9,baseline,3,7,1.381954550743103,1,0.4931214153766632,0.3992639183998108,4.835511207580566,0.14046749472618103,0.5731754302978516,0.0,0.0
40,10,4,0.9,baseline,3,8,1.3838247060775757,1,0.39820510149002075,0.40878719091415405,4.711813449859619,0.11890923976898193,0.47185856103897095,0.0,0.0
40,10,4,0.9,baseline,3,9,1.6179052591323853,1,0.4085516333580017,0.48358070850372314,3.7444136142730713,0.15453536808490753,0.5971283912658691,0.0,0.0
40,10,4,0.9,baseline,3,10,1.3740017414093018,1,0.4871903359889984,0.3915441632270813,4.965260982513428,0.14384140074253082,0.5771639347076416,0.0,0.0
40,10,4,0.9,baseline,3,11,1.3917876482009888,1,0.46675407886505127,0.38270947337150574,5.08715295791626,0.14387823641300201,0.571304976940155,0.0,0.0
40,10,4,0.9,baseline,3,12,1.5293368101119995,1,0.4389704465866089,0.438636839389801,4.276539325714111,0.153534933924675,0.5938631892204285,0.0,0.0
40,10,4,0.9,baseline,3,13,1.4427704811096191,1,0.3404143452644348,0.44301363825798035,4.249820232391357,0.13282623887062073,0.5131468772888184,0.0,0.0
40,10,4,0.9,baseline,3,14,1.2586086988449097,1,0.3191582262516022,0.3881324529647827,5.036779403686523,0.1128559559583664,0.44611895084381104,0.0,0.0
40,10,4,0.9,baseline,3,15,1.564893364906311,1,0.4301450550556183,0.45522332191467285,4.071079730987549,0.16112668812274933,0.6335313320159912,0.0,0.0
40,10,4,0.9,baseline,3,16,1.4611552953720093,1,0.4602678418159485,0.42590445280075073,4.4535417556762695,0.15751099586486816,0.6258800029754639,0.0,0.0
40,10,4,0.9,baseline,3,17,1.5100038051605225,1,0.38046419620513916,0.46910059452056885,3.9094371795654297,0.16452637314796448,0.6621238589286804,0.0,0.0
40,10,4,0.9,baseline,3,18,1.2644622325897217,1,0.3538725972175598,0.3576428294181824,5.5598578453063965,0.11213048547506332,0.4455946385860443,0.0,0.0
40,10,4,0.9,baseline,3,19,1.2233595848083496,1,0.2747553288936615,0.3810698390007019,5.157649993896484,0.11451083421707153,0.4565986096858978,0.0,0.0
40,10,4,0.9,baseline,3,20,1.2116385698318481,1,0.42987632751464844,0.3270554840564728,6.102828502655029,0.1358027160167694,0.5468445420265198,0.0,0.0
40,10,4,0.9,baseline,3,21,0.2639889419078827,0,0.016682302579283714,0.1680641621351242,8.654504776000977,0.36413899064064026,1.8827452659606934,0.0,0.0
40,10,4,0.9,baseline,3,22,0.08433593809604645,0,0.0017091401387006044,0.18248407542705536,8.538373947143555,1.006665587425232,5.5942702293396,0.0,0.0
40,10,4,0.9,baseline,3,23,0.11404997110366821,0,0.0033170627430081367,0.1608910858631134,8.641695976257324,0.7407109141349792,4.030729293823242,0.0,0.0
40,10,4,0.9,baseline,3,24,0.25801485776901245,0,0.01379241794347763,0.1570727527141571,8.868083953857422,0.41343697905540466,2.0463359355926514,0.0,0.0
40,10,4,0.9,baseline,3,25,0.1149018406867981,0,0.0032577509991824627,0.1639738827943802,8.795639038085938,0.745111346244812,4.145985126495361,0.0,0.0
40,10,4,0.9,baseline,3,26,0.0652952790260315,0,0.0010938749182969332,0.1697956621646881,8.73678970336914,1.2176203727722168,7.007744789123535,0.0,0.0
40,10,4,0.9,baseline,3,27,0.0064472900703549385,0,1.0113859389093705e-05,0.17199788987636566,8.623358726501465,18.63875961303711,18.63875961303711,1.0,1.0
40,10,4,0.9,baseline,3,28,0.010980215854942799,0,2.6709680241765454e-05,0.1774795651435852,8.520811080932617,9.947972297668457,19.125940322875977,0.0,1.0
40,10,4,0.9,baseline,3,29,0.008407028391957283,0,2.067725836241152e-05,0.1830950826406479,8.498971939086914,10.518442153930664,19.00026512145996,0.0,1.0
40,10,4,0.9,baseline,3,30,0.008580073714256287,0,2.2943075236980803e-05,0.1942971795797348,8.114141464233398,13.552727699279785,19.132036209106445,0.0,1.0
40,10,4,0.9,baseline,3,31,0.006073290016502142,0,9.698725989437662e-06,0.1803208887577057,8.434191703796387,18.73764419555664,19.189456939697266,0.0,1.0
40,10,4,0.9,baseline,3,32,0.003984620328992605,0,4.679577614297159e-06,0.1703951060771942,8.539509773254395,19.994937896728516,19.994937896728516,1.0,1.0
40,10,4,0.9,baseline,3,33,0.007705479860305786,0,1.8350599930272438e-05,0.1659388691186905,8.553725242614746,11.26407527923584,18.24809455871582,0.0,1.0
40,10,4,0.9,baseline,3,34,0.008589989505708218,0,1.851537308539264e-05,0.1859067976474762,8.327055931091309,9.157635688781738,19.782712936401367,0.0,1.0
40,10,4,0.9,baseline,3,35,0.0076713464222848415,0,2.0931132894475013e-05,0.16556112468242645,8.714875221252441,13.371535301208496,18.502281188964844,0.0,1.0
40,10,4,0.9,baseline,3,36,0.007329985499382019,0,1.0016362466558348e-05,0.1793433427810669,8.616469383239746,18.63929557800293,18.63929557800293,1.0,1.0
40,10,4,0.9,baseline,3,37,0.008096086792647839,0,1.9277549654361792e-05,0.18125754594802856,8.555428504943848,8.848511695861816,18.52385902404785,0.0,1.0
40,10,4,0.9,baseline,3,38,0.008417623117566109,0,1.7275138816330582e-05,0.18036112189292908,8.597271919250488,11.541787147521973,18.72890853881836,0.0,1.0
40,10,4,0.9,baseline,3,39,0.00763488607481122,0,1.5493442333536223e-05,0.18474090099334717,8.450364112854004,13.459527969360352,19.18307113647461,0.0,1.0
40,10,4,0.9,baseline,4,0,1.2630711793899536,1,0.49664410948753357,0.33545592427253723,5.910421848297119,0.13023029267787933,0.5271549224853516,0.0,0.0
40,10,4,0.9,baseline,4,1,1.3452365398406982,1,0.4726918935775757,0.37736770510673523,5.209717750549316,0.132536843419075,0.53309565782547,0.0,0.0
40,10,4,0.9,baseline,4,2,1.3114863634109497,1,0.47669997811317444,0.36173728108406067,5.471944332122803,0.1297314465045929,0.5226923823356628,0.0,0.0
40,10,4,0.9,baseline,4,3,1.3502891063690186,1,0.48307809233665466,0.356838583946228,5.504391193389893,0.13472428917884827,0.5429331064224243,0.0,0.0
40,10,4,0.9,baseline,4,4,1.2516828775405884,1,0.48776841163635254,0.3124605715274811,6.298816204071045,0.12934692203998566,0.521941065788269,0.0,0.0
40,10,4,0.9,baseline,4,5,1.4249279499053955,1,0.5001181960105896,0.38601839542388916,5.060827732086182,0.1456470489501953,0.5815620422363281,0.0,0.0
40,10,4,0.9,baseline,4,6,1.2971857786178589,1,0.4664480984210968,0.35214710235595703,5.584480285644531,0.13265079259872437,0.5502549409866333,0.0,0.0
40,10,4,0.9,baseline,4,7,1.3314380645751953,1,0.4631921947002411,0.36447674036026,5.416198253631592,0.1356363445520401,0.5429838299751282,0.0,0.0
40,10,4,0.9,baseline,4,8,1.4307788610458374,1,0.4877513349056244,0.3951650559902191,4.912058353424072,0.14735396206378937,0.5902056694030762,0.0,0.0
40,10,4,0.9,baseline,4,9,1.5295710563659668,1,0.4285302758216858,0.43909692764282227,4.267232894897461,0.1487393081188202,0.582341730594635,0.0,0.0
40,10,4,0.9,baseline,4,10,1.5327894687652588,1,0.4264834225177765,0.4554465711116791,4.078503131866455,0.1562149077653885,0.6006039977073669,0.0,0.0
40,10,4,0.9,baseline,4,11,1.4258633852005005,1,0.4840777516365051,0.3975805640220642,4.862082004547119,0.14427359402179718,0.5752952694892883,0.0,0.0
40,10,4,0.9,baseline,4,12,1.4022645950317383,1,0.4841400682926178,0.39126700162887573,4.950929641723633,0.149916872382164,0.5970368385314941,0.0,0.0
40,10,4,0.9,baseline,4,13,1.3219281435012817,1,0.46340134739875793,0.35526856780052185,5.518425941467285,0.1374795138835907,0.5502490997314453,0.0,0.0
40,10,4,0.9,baseline,4,14,1.5705455541610718,1,0.4059663712978363,0.43727755546569824,4.289473533630371,0.16203759610652924,0.6401478052139282,0.0,0.0
40,10,4,0.9,baseline,4,15,1.6173492670059204,1,0.38833555579185486,0.4855799078941345,3.7144103050231934,0.17120856046676636,0.6656691431999207,0.0,0.0
40,10,4,0.9,baseline,4,16,1.419071912765503,1,0.34932956099510193,0.4118470251560211,4.6885271072387695,0.13723057508468628,0.5412600636482239,0.0,0.0
40,10,4,0.9,baseline,4,17,1.2951114177703857,1,0.2960067093372345,0.40042951703071594,4.899214267730713,0.10876111686229706,0.4170154929161072,0.0,0.0
40,10,4,0.9,baseline,4,18,1.3697510957717896,1,0.32705003023147583,0.39302748441696167,4.958227157592773,0.13938148319721222,0.532097578048706,0.0,0.0
40,10,4,0.9,baseline,4,19,1.3083226680755615,1,0.28140783309936523,0.3847743272781372,5.111647605895996,0.12127722799777985,0.4662598669528961,0.0,0.0
40,10,4,0.9,baseline,4,20,1.519191026687622,1,0.3401721119880676,0.45923393964767456,4.03815221786499,0.16707748174667358,0.644986093044281,0.0,0.0
40,10,4,0.9,baseline,4,21,0.033463332802057266,0,0.0003022553282789886,0.17824117839336395,8.60597038269043,2.2226500511169434,13.192572593688965,0.0,0.0
40,10,4,0.9,baseline,4,22,0.826042890548706,1,0.27145981788635254,0.20160694420337677,8.234577178955078,0.10259560495615005,0.3978911340236664,0.0,0.0
40,10,4,0.9,baseline,4,23,0.04686002805829048,0,0.000608575704973191,0.1618446409702301,8.772517204284668,1.5594706535339355,9.396429061889648,0.0,0.0
40,10,4,0.9,baseline,4,24,0.09765181690454483,0,0.002555673476308584,0.17158131301403046,8.72639274597168,0.8865262269973755,5.046124458312988,0.0,0.0
40,10,4,0.9,baseline,4,25,0.00735609931871295,0,1.2141194929427002e-05,0.17563609778881073,8.581323623657227,14.299467086791992,19.5212345123291,0.0,1.0
40,10,4,0.9,baseline,4,26,0.0036166084464639425,0,3.815005584328901e-06,0.19630089402198792,8.36697006225586,19.816024780273438,19.816024780273438,1.0,1.0
40,10,4,0.9,baseline,4,27,0.004621526692062616,0,6.134396244306117e-06,0.17652449011802673,8.38184642791748,19.14731216430664,19.14731216430664,1.0,1.0
40,10,4,0.9,baseline,4,28,0.005600044969469309,0,5.38568838237552e-06,0.173634335398674,8.58399486541748,18.610401153564453,18.610401153564453,1.0,1.0
40,10,4,0.9,baseline,4,29,0.01245708204805851,0,5.514477743417956e-05,0.17604470252990723,8.723150253295898,5.455726623535156,19.30976104736328,0.0,1.0
40,10,4,0.9,baseline,4,30,0.005532203242182732,0,8.03987859399058e-06,0.16626694798469543,8.824684143066406,15.846089363098145,19.573314666748047,0.0,1.0
40,10,4,0.9,baseline,4,31,0.004547294229269028,0,5.465632511914009e-06,0.16998450458049774,8.5615234375,19.719449996948242,19.719449996948242,1.0,1.0
40,10,4,0.9,baseline,4,32,0.006572391837835312,0,1.0174622730119154e-05,0.17526371777057648,8.568732261657715,19.05320930480957,19.05320930480957,1.0,1.0
40,10,4,0.9,baseline,4,33,0.005464847199618816,0,6.4792416196723934e-06,0.1705927699804306,8.60912799835205,19.03915023803711,19.03915023803711,1.0,1.0
40,10,4,0.9,baseline,4,34,0.006271709688007832,0,1.0265223863825668e-05,0.17232267558574677,8.623952865600586,18.82746124267578,19.15422248840332,0.0,1.0
40,10,4,0.9,baseline,4,35,0.008818310685455799,0,1.6840793250594288e-05,0.16907423734664917,8.763604164123535,14.414057731628418,19.476993560791016,0.0,1.0
40,10,4,0.9,baseline,4,36,0.007640277501195669,0,1.3623801351059228e-05,0.17158111929893494,8.54520320892334,13.464847564697266,18.791017532348633,0.0,1.0
40,10,4,0.9,baseline,4,37,0.008505824021995068,0,1.6096777471830137e-05,0.19185468554496765,8.4768705368042,15.899809837341309,18.931676864624023,0.0,1.0
40,10,4,0.9,baseline,4,38,0.008009652607142925,0,2.5424737032153644e-05,0.1759997457265854,8.52883243560791,9.261826515197754,20.23354721069336,0.0,1.0
40,10,4,0.9,baseline,4,39,0.008339705877006054,0,1.5633489965694025e-05,0.18372346460819244,8.32974910736084,15.548991203308105,19.130693435668945,0.0,1.0
40,10,4,0.9,input_at,0,0,1.1826527118682861,1,0.49233686923980713,0.3535512387752533,5.475366592407227,0.1232994943857193,0.49257194995880127,0.0,0.0
40,10,4,0.9,input_at,0,1,1.1317874193191528,1,0.49155762791633606,0.3082416355609894,6.168136119842529,0.11826181411743164,0.47865426540374756,0.0,0.0
40,10,4,0.9,input_at,0,2,0.8838650584220886,1,0.398021936416626,0.241628497838974,7.56006383895874,0.07518405467271805,0.3072412610054016,0.0,0.0
40,10,4,0.9,input_at,0,3,1.321373701095581,1,0.3882146179676056,0.4342688024044037,4.324374198913574,0.11596551537513733,0.475850909948349,0.0,0.0
40,10,4,0.9,input_at,0,4,1.1316473484039307,1,0.4914047420024872,0.31633153557777405,6.113797664642334,0.12020362168550491,0.48699653148651123,0.0,0.0
40,10,4,0.9,input_at,0,5,1.242415428161621,1,0.4506867527961731,0.3886547386646271,4.918755054473877,0.12296519428491592,0.4940236210823059,0.0,0.0
40,10,4,0.9,input_at,0,6,1.3081670999526978,1,0.4905695617198944,0.4158433973789215,4.51932430267334,0.13976965844631195,0.5830636024475098,0.0,0.0
40,10,4,0.9,input_at,0,7,1.4806290864944458,1,0.4797693192958832,0.46893540024757385,3.878873109817505,0.1543726772069931,0.6204758882522583,0.0,0.0
40,10,4,0.9,input_at,0,8,1.2411943674087524,1,0.4499306380748749,0.37815427780151367,5.113841533660889,0.12036668509244919,0.4810434877872467,0.0,0.0
40,10,4,0.9,input_at,0,9,1.425600528717041,1,0.48067447543144226,0.4391614496707916,4.200226783752441,0.14417822659015656,0.583705484867096,0.0,0.0
40,10,4,0.9,input_at,0,10,1.4794737100601196,1,0.4790108799934387,0.46905362606048584,3.875415802001953,0.150984987616539,0.5959607362747192,0.0,0.0
40,10,4,0.9,input_at,0,11,1.3078420162200928,1,0.4902994632720947,0.3978593051433563,4.77070426940918,0.1348358392715454,0.54597008228302,0.0,0.0
40,10,4,0.9,input_at,0,12,1.425121545791626,1,0.4803364872932434,0.445297509431839,4.158289909362793,0.15078555047512054,0.5947672128677368,0.0,0.0
40,10,4,0.9,input_at,0,13,1.6310391426086426,1,0.4707196056842804,0.5151886940002441,3.3485655784606934,0.17001093924045563,0.6584346294403076,0.0,0.0
40,10,4,0.9,input_at,0,14,1.1559410095214844,1,0.47015509009361267,0.33501651883125305,5.741120338439941,0.12591250240802765,0.5090749859809875,0.0,0.0
40,10,4,0.9,input_at,0,15,1.3055949211120605,1,0.3787400722503662,0.44083714485168457,4.227712631225586,0.11305052042007446,0.44446852803230286,0.0,0.0
40,10,4,0.9,input_at,0,16,0.42712703347206116,1,0.09237857908010483,0.1735781729221344,8.55394172668457,0.2156972885131836,1.2298510074615479,0.0,0.0
40,10,4,0.9,input_at,0,17,1.62615966796875,1,0.46865394711494446,0.5163408517837524,3.349536418914795,0.16672925651073456,0.665452241897583,0.0,0.0
40,10,4,0.9,input_at,0,18,0.5769362449645996,1,0.05696895346045494,0.26204055547714233,7.114349365234375,0.4049714207649231,2.0037906169891357,0.0,0.0
40,10,4,0.9,input_at,0,19,1.6232960224151611,1,0.4490126669406891,0.522836446762085,3.301388740539551,0.14746639132499695,0.5750592350959778,0.0,0.0
40,10,4,0.9,input_at,0,20,0.04271307960152626,0,0.00032840450876392424,0.19950762391090393,7.9307475090026855,4.843367576599121,17.830951690673828,0.0,1.0
40,10,4,0.9,input_at,0,21,0.05372810363769531,0,0.0005025356658734381,0.2064466029405594,7.905818939208984,3.61714243888855,18.403919219970703,0.0,1.0
40,10,4,0.9,input_at,0,22,0.2145157754421234,0,0.007827711291611195,0.22648486495018005,7.721107006072998,1.0268927812576294,5.646263122558594,0.0,0.0
40,10,4,0.9,input_at,0,23,0.031282778829336166,0,0.00017128305626101792,0.19935348629951477,8.085075378417969,6.719560623168945,16.828622817993164,0.0,1.0
40,10,4,0.9,input_at,0,24,0.12923909723758698,0,0.002827737480401993,0.21456779539585114,7.794455051422119,18.24274444580078,18.24274444580078,1.0,1.0
40,10,4,0.9,input_at,0,25,0.05131872743368149,0,0.0004519366193562746,0.19809037446975708,8.053277015686035,4.725035667419434,17.5751895904541,0.0,1.0
40,10,4,0.9,input_at,0,26,0.04829268530011177,0,0.00040007743518799543,0.20792274177074432,8.003235816955566,4.6382317543029785,17.259225845336914,0.0,1.0
40,10,4,0.9,input_at,0,27,0.04802608862519264,0,0.00039622903568670154,0.19927816092967987,8.023968696594238,4.345072269439697,17.41879653930664,0.0,1.0
40,10,4,0.9,input_at,0,28,0.03383011370897293,0,0.0001963904214790091,0.20600508153438568,7.912390232086182,6.193687438964844,17.650619506835938,0.0,1.0
40,10,4,0.9,input_at,0,29,0.0561508908867836,0,0.0005350967985577881,0.1997511386871338,8.056730270385742,3.7539303302764893,17.459148406982422,0.0,1.0
40,10,4,0.9,input_at,0,30,0.08131404221057892,0,0.0011115565430372953,0.2056024670600891,8.112751007080078,17.19093132019043,17.19093132019043,1.0,1.0
40,10,4,0.9,input_at,0,31,0.02438804879784584,0,0.00010381090396549553,0.18174976110458374,8.282320022583008,10.09272575378418,17.222597122192383,0.0,1.0
40,10,4,0.9,input_at,0,32,0.024866342544555664,0,0.00010909874981734902,0.1895473152399063,8.067596435546875,8.67236042022705,17.384037017822266,0.0,1.0
